DOP, Force
-0.00476918, 0
-0.00476918, 0
-0.00476918, 0
-0.00476918, 0
-0.00476918, 0
-0.00459142, 0
-0.00459142, 0
-0.00459142, 0
-0.00459142, 0
-0.00459142, 0
-0.00442179, 0
-0.00442179, 0
-0.00442179, 0
-0.00442179, 0
-0.00442179, 0
-0.00425267, 0
-0.00425267, 0
-0.00425267, 0
-0.00425267, 0
-0.00425267, 0
-0.00409812, 0
-0.00409812, 0
-0.00409812, 0
-0.00409812, 0
-0.00409812, 0
-0.00397489, 0
-0.00397489, 0
-0.00397489, 0
-0.00397489, 0
-0.00397489, 0
-0.00397489, 0
-0.00397489, 0
-0.00387059, 0
-0.00387059, 0
-0.00387059, 0
-0.00387059, 0
-0.00387059, 0
-0.00378437, 0
-0.00378437, 0
-0.00378437, 0
-0.00378437, 0
-0.00378437, 0
-0.00370742, 0
-0.00370742, 0
-0.00370742, 0
-0.00370742, 0
-0.00370742, 0
-0.00364238, 0
-0.00364238, 0
-0.00364238, 0
-0.00364238, 0
-0.00364238, 0
-0.00356814, 0
-0.00356814, 0
-0.00356814, 0
-0.00356814, 0
-0.00356814, 0
-0.00346121, 0
-0.00346121, 0
-0.00346121, 0
-0.00346121, 0
-0.00346121, 0
-0.00346121, 0
-0.00338438, 0
-0.00338438, 0
-0.00338438, 0
-0.00338438, 0
-0.00338438, 0
-0.00327224, 0
-0.00327224, 0
-0.00327224, 0
-0.00327224, 0
-0.00327224, 0
-0.00319022, 0
-0.00319022, 0
-0.00319022, 0
-0.00319022, 0
-0.00319022, 0
-0.00310829, 0
-0.00310829, 0
-0.00310829, 0
-0.00310829, 0
-0.00310829, 0
-0.0030463, 0
-0.0030463, 0
-0.0030463, 0
-0.0030463, 0
-0.0030463, 0
-0.00298011, 0
-0.00298011, 0
-0.00298011, 0
-0.00298011, 0
-0.00298011, 0
-0.00298011, 0
-0.00290655, 0
-0.00290655, 0
-0.00290655, 0
-0.00290655, 0
-0.00290655, 0
-0.00278371, 0
-0.00278371, 0
-0.00278371, 0
-0.00278371, 0
-0.00278371, 0
-0.00269558, 0
-0.00269558, 0
-0.00269558, 0
-0.00269558, 0
-0.00269558, 0
-0.00256046, 0
-0.00256046, 0
-0.00256046, 0
-0.00256046, 0
-0.00256046, 0
-0.00245773, 0
-0.00245773, 0
-0.00245773, 0
-0.00245773, 0
-0.00245773, 0
-0.0023266, 0
-0.0023266, 0
-0.0023266, 0
-0.0023266, 0
-0.0023266, 0
-0.00222459, 0
-0.00222459, 0
-0.00222459, 0
-0.00222459, 0
-0.00222459, 0
-0.00222459, 0
-0.00212565, 0
-0.00212565, 0
-0.00212565, 0
-0.00212565, 0
-0.00212565, 0
-0.00204327, 0
-0.00204327, 0
-0.00204327, 0
-0.00204327, 0
-0.00204327, 0
-0.00195884, 0
-0.00195884, 0
-0.00195884, 0
-0.00195884, 0
-0.00195884, 0
-0.00185829, 0
-0.00185829, 0
-0.00185829, 0
-0.00185829, 0
-0.00185829, 0
-0.00176593, 0
-0.00176593, 0
-0.00176593, 0
-0.00176593, 0
-0.00176593, 0
-0.00165737, 0
-0.00165737, 0
-0.00165737, 0
-0.00165737, 0
-0.00165737, 0
-0.00157609, 0
-0.00157609, 0
-0.00157609, 0
-0.00157609, 0
-0.00157609, 0
-0.00157609, 0
-0.00147846, 0
-0.00147846, 0
-0.00147846, 0
-0.00147846, 0
-0.00147846, 0
-0.00140515, 0
-0.00140515, 0
-0.00140515, 0
-0.00140515, 0
-0.00140515, 0
-0.00130683, 0
-0.00130683, 0
-0.00130683, 0
-0.00130683, 0
-0.00130683, 0
-0.00117842, 0
-0.00117842, 0
-0.00117842, 0
-0.00117842, 0
-0.00117842, 0
-0.00106738, 0
-0.00106738, 0
-0.00106738, 0
-0.00106738, 0
-0.00106738, 0
-0.000926982, 0
-0.000926982, 0
-0.000926982, 0
-0.000926982, 0
-0.000926982, 0
-0.000804408, 0
-0.000804408, 0
-0.000804408, 0
-0.000804408, 0
-0.000804408, 0
-0.000804408, 0
-0.000710562, 0
-0.000710562, 0
-0.000710562, 0
-0.000710562, 0
-0.000710562, 0
-0.000635579, 0
-0.000635579, 0
-0.000635579, 0
-0.000635579, 0
-0.000635579, 0
-0.000574484, 0
-0.000574484, 0
-0.000574484, 0
-0.000574484, 0
-0.000574484, 0
-0.000507935, 0
-0.000507935, 0
-0.000507935, 0
-0.000507935, 0
-0.000507935, 0
-0.000458134, 0
