DOP, Force
-0.00485669, 0
-0.00485669, 0
-0.00485669, 0
-0.00485669, 0
-0.00485669, 0
-0.00474672, 0
-0.00474672, 0
-0.00474672, 0
-0.00474672, 0
-0.00474672, 0
-0.00463991, 0
-0.00463991, 0
-0.00463991, 0
-0.00463991, 0
-0.00463991, 0
-0.00453676, 0
-0.00453676, 0
-0.00453676, 0
-0.00453676, 0
-0.00453676, 0
-0.00443707, 0
-0.00443707, 0
-0.00443707, 0
-0.00443707, 0
-0.00443707, 0
-0.00432209, 0
-0.00432209, 0
-0.00432209, 0
-0.00432209, 0
-0.00432209, 0
-0.00421579, 0
-0.00421579, 0
-0.00421579, 0
-0.00421579, 0
-0.00421579, 0
-0.00412621, 0
-0.00412621, 0
-0.00412621, 0
-0.00412621, 0
-0.00412621, 0
-0.00401859, 0
-0.00401859, 0
-0.00401859, 0
-0.00401859, 0
-0.00401859, 0
-0.00391786, 0
-0.00391786, 0
-0.00391786, 0
-0.00391786, 0
-0.00391786, 0
-0.00382186, 0
-0.00382186, 0
-0.00382186, 0
-0.00382186, 0
-0.00382186, 0
-0.00372933, 0
-0.00372933, 0
-0.00372933, 0
-0.00372933, 0
-0.00372933, 0
-0.00363879, 0
-0.00363879, 0
-0.00363879, 0
-0.00363879, 0
-0.00363879, 0
-0.00356157, 0
-0.00356157, 0
-0.00356157, 0
-0.00356157, 0
-0.00356157, 0
-0.00345729, 0
-0.00345729, 0
-0.00345729, 0
-0.00345729, 0
-0.00345729, 0
-0.0033419, 0
-0.0033419, 0
-0.0033419, 0
-0.0033419, 0
-0.0033419, 0
-0.00322943, 0
-0.00322943, 0
-0.00322943, 0
-0.00322943, 0
-0.00322943, 0
-0.00313594, 0
-0.00313594, 0
-0.00313594, 0
-0.00313594, 0
-0.00313594, 0
-0.00305532, 0
-0.00305532, 0
-0.00305532, 0
-0.00305532, 0
-0.00305532, 0
-0.00300302, 0
-0.00300302, 0
-0.00300302, 0
-0.00300302, 0
-0.00300302, 0
-0.00296028, 0
-0.00296028, 0
-0.00296028, 0
-0.00296028, 0
-0.00296028, 0
-0.00290828, 0
-0.00290828, 0
-0.00290828, 0
-0.00290828, 0
-0.00290828, 0
-0.00286953, 0
-0.00286953, 0
-0.00286953, 0
-0.00286953, 0
-0.00286953, 0
-0.00284137, 0
-0.00284137, 0
-0.00284137, 0
-0.00284137, 0
-0.00284137, 0
-0.00284137, 0
-0.00284137, 0
-0.00282286, 0
-0.00282286, 0
-0.00282286, 0
-0.00282286, 0
-0.00282286, 0
-0.00281204, 0
-0.00281204, 0
-0.00281204, 0
-0.00281204, 0
-0.00281204, 0
-0.00278898, 0
-0.00278898, 0
-0.00278898, 0
-0.00278898, 0
-0.00278898, 0
-0.00275864, 0
-0.00275864, 0
-0.00275864, 0
-0.00275864, 0
-0.00275864, 0
-0.0027038, 0
-0.0027038, 0
-0.0027038, 0
-0.0027038, 0
-0.0027038, 0
-0.00264882, 0
-0.00264882, 0
-0.00264882, 0
-0.00264882, 0
-0.00264882, 0
-0.00261103, 0
-0.00261103, 0
-0.00261103, 0
-0.00261103, 0
-0.00261103, 0
-0.00256549, 0
-0.00256549, 0
-0.00256549, 0
-0.00256549, 0
-0.00256549, 0
-0.00251444, 0
-0.00251444, 0
-0.00251444, 0
-0.00251444, 0
-0.00251444, 0
-0.00244059, 0
-0.00244059, 0
-0.00244059, 0
-0.00244059, 0
-0.00244059, 0
-0.00236799, 0
-0.00236799, 0
-0.00236799, 0
-0.00236799, 0
-0.00236799, 0
-0.00227611, 0
-0.00227611, 0
-0.00227611, 0
-0.00227611, 0
