DOP, Force
-0.0046116, 0
-0.0046116, 0
-0.0046116, 0
-0.0046116, 0
-0.0046116, 0
-0.0046116, 0
-0.0046116, 0
-0.00425982, 0
-0.00425982, 0
-0.00425982, 0
-0.00425982, 0
-0.00425982, 0
-0.00393211, 0
-0.00393211, 0
-0.00393211, 0
-0.00393211, 0
-0.00393211, 0
-0.00363905, 0
-0.00363905, 0
-0.00363905, 0
-0.00363905, 0
-0.00363905, 0
-0.00337395, 0
-0.00337395, 0
-0.00337395, 0
-0.00337395, 0
-0.00337395, 0
-0.00313068, 0
-0.00313068, 0
-0.00313068, 0
-0.00313068, 0
-0.00313068, 0
-0.00290691, 0
-0.00290691, 0
-0.00290691, 0
-0.00290691, 0
-0.00290691, 0
-0.00271668, 0
-0.00271668, 0
-0.00271668, 0
-0.00271668, 0
-0.00271668, 0
-0.00251848, 0
-0.00251848, 0
-0.00251848, 0
-0.00251848, 0
-0.00251848, 0
-0.00234959, 0
-0.00234959, 0
-0.00234959, 0
-0.00234959, 0
-0.00234959, 0
-0.00219078, 0
-0.00219078, 0
-0.00219078, 0
-0.00219078, 0
-0.00219078, 0
-0.00203631, 0
-0.00203631, 0
-0.00203631, 0
-0.00203631, 0
-0.00203631, 0
-0.0019081, 0
-0.0019081, 0
-0.0019081, 0
-0.0019081, 0
-0.0019081, 0
-0.00178112, 0
-0.00178112, 0
-0.00178112, 0
-0.00178112, 0
-0.00178112, 0
-0.00167335, 0
-0.00167335, 0
-0.00167335, 0
-0.00167335, 0
-0.00167335, 0
-0.0015779, 0
-0.0015779, 0
-0.0015779, 0
-0.0015779, 0
-0.0015779, 0
-0.00147454, 0
-0.00147454, 0
-0.00147454, 0
-0.00147454, 0
-0.00147454, 0
-0.00138556, 0
-0.00138556, 0
-0.00138556, 0
-0.00138556, 0
-0.00138556, 0
-0.00130575, 0
-0.00130575, 0
-0.00130575, 0
-0.00130575, 0
-0.00130575, 0
-0.00121516, 0
-0.00121516, 0
-0.00121516, 0
-0.00121516, 0
-0.00121516, 0
-0.00113642, 0
-0.00113642, 0
-0.00113642, 0
-0.00113642, 0
-0.00113642, 0
-0.00104685, 0
-0.00104685, 0
-0.00104685, 0
-0.00104685, 0
-0.00104685, 0
-0.000968448, 0
-0.000968448, 0
-0.000968448, 0
-0.000968448, 0
-0.000968448, 0
-0.000878309, 0
-0.000878309, 0
-0.000878309, 0
-0.000878309, 0
-0.000878309, 0
-0.000878309, 0
-0.000799464, 0
-0.000799464, 0
-0.000799464, 0
-0.000799464, 0
-0.000799464, 0
-0.000725597, 0
