DOP, Force
-0.00484279, 0
-0.00484279, 0
-0.00484279, 0
-0.00484279, 0
-0.00484279, 0
-0.00469792, 0
-0.00469792, 0
-0.00469792, 0
-0.00469792, 0
-0.00469792, 0
-0.00454599, 0
-0.00454599, 0
-0.00454599, 0
-0.00454599, 0
-0.00454599, 0
-0.00438103, 0
-0.00438103, 0
-0.00438103, 0
-0.00438103, 0
-0.00438103, 0
-0.00422332, 0
-0.00422332, 0
-0.00422332, 0
-0.00422332, 0
-0.00422332, 0
-0.00405792, 0
-0.00405792, 0
-0.00405792, 0
-0.00405792, 0
-0.00405792, 0
-0.0038989, 0
-0.0038989, 0
-0.0038989, 0
-0.0038989, 0
-0.0038989, 0
-0.00372512, 0
-0.00372512, 0
-0.00372512, 0
-0.00372512, 0
-0.00372512, 0
-0.00356538, 0
-0.00356538, 0
-0.00356538, 0
-0.00356538, 0
-0.00356538, 0
-0.0034086, 0
-0.0034086, 0
-0.0034086, 0
-0.0034086, 0
-0.0034086, 0
-0.00326006, 0
-0.00326006, 0
-0.00326006, 0
-0.00326006, 0
-0.00326006, 0
-0.00309421, 0
-0.00309421, 0
-0.00309421, 0
-0.00309421, 0
-0.00309421, 0
-0.0029407, 0
-0.0029407, 0
-0.0029407, 0
-0.0029407, 0
-0.0029407, 0
-0.00277179, 0
-0.00277179, 0
-0.00277179, 0
-0.00277179, 0
-0.00277179, 0
-0.00259816, 0
-0.00259816, 0
-0.00259816, 0
-0.00259816, 0
-0.00259816, 0
-0.00242137, 0
-0.00242137, 0
-0.00242137, 0
-0.00242137, 0
-0.00242137, 0
-0.00224164, 0
-0.00224164, 0
-0.00224164, 0
-0.00224164, 0
-0.00224164, 0
-0.00224164, 0
-0.00224164, 0
-0.00207606, 0
-0.00207606, 0
-0.00207606, 0
-0.00207606, 0
-0.00207606, 0
-0.00190329, 0
-0.00190329, 0
-0.00190329, 0
-0.00190329, 0
-0.00190329, 0
-0.00172633, 0
-0.00172633, 0
-0.00172633, 0
-0.00172633, 0
-0.00172633, 0
-0.00156447, 0
-0.00156447, 0
-0.00156447, 0
-0.00156447, 0
-0.00156447, 0
-0.00142005, 0
-0.00142005, 0
-0.00142005, 0
-0.00142005, 0
-0.00142005, 0
-0.00128255, 0
-0.00128255, 0
-0.00128255, 0
-0.00128255, 0
-0.00128255, 0
-0.00116957, 0
-0.00116957, 0
-0.00116957, 0
-0.00116957, 0
-0.00116957, 0
-0.00108126, 0
-0.00108126, 0
-0.00108126, 0
-0.00108126, 0
-0.00108126, 0
-0.000988455, 0
-0.000988455, 0
-0.000988455, 0
-0.000988455, 0
-0.000988455, 0
-0.000912607, 0
-0.000912607, 0
-0.000912607, 0
-0.000912607, 0
-0.000912607, 0
-0.000826001, 0
-0.000826001, 0
-0.000826001, 0
-0.000826001, 0
-0.000826001, 0
-0.000744998, 0
-0.000744998, 0
-0.000744998, 0
-0.000744998, 0
-0.000744998, 0
-0.000638186, 0
-0.000638186, 0
-0.000638186, 0
-0.000638186, 0
-0.000638186, 0
-0.000543802, 0
-0.000543802, 0
-0.000543802, 0
-0.000543802, 0
-0.000543802, 0
-0.000426173, 0
-0.000426173, 0
-0.000426173, 0
-0.000426173, 0
-0.000426173, 0
-0.000298352, 0
-0.000298352, 0
-0.000298352, 0
-0.000298352, 0
-0.000298352, 0
-0.000160308, 0
-0.000160308, 0
-0.000160308, 0
-0.000160308, 0
-0.000160308, 0
-1.49935e-05, 0
-1.49935e-05, 0
-1.49935e-05, 0
-1.49935e-05, 0
-1.49935e-05, 0
0.000120606, 0.00410683
0.000120606, 0.00410683
0.000120606, 0.00410683
0.000120606, 0.00410683
0.000120606, 0.00410683
0.000267649, 0.00896937
0.000267649, 0.00896937
0.000267649, 0.00896937
0.000267649, 0.00896937
0.000267649, 0.00896937
0.000399017, 0.0133347
0.000399017, 0.0133347
0.000399017, 0.0133347
0.000399017, 0.0133347
0.000399017, 0.0133347
0.000542901, 0.0181173
0.000542901, 0.0181173
0.000542901, 0.0181173
0.000542901, 0.0181173
0.000542901, 0.0181173
0.000678888, 0.0226435
0.000678888, 0.0226435
0.000678888, 0.0226435
0.000678888, 0.0226435
0.000678888, 0.0226435
0.000678888, 0.0226435
0.000826766, 0.0275632
0.000826766, 0.0275632
0.000826766, 0.0275632
0.000826766, 0.0275632
0.000826766, 0.0275632
0.000983257, 0.0327724
0.000983257, 0.0327724
0.000983257, 0.0327724
0.000983257, 0.0327724
0.000983257, 0.0327724
0.00114541, 0.0381711
0.00114541, 0.0381711
0.00114541, 0.0381711
0.00114541, 0.0381711
0.00114541, 0.0381711
0.00130631, 0.0435297
0.00130631, 0.0435297
0.00130631, 0.0435297
0.00130631, 0.0435297
0.00130631, 0.0435297
0.00149108, 0.0496802
0.00149108, 0.0496802
0.00149108, 0.0496802
0.00149108, 0.0496802
0.00149108, 0.0496802
0.00167508, 0.0558104
0.00167508, 0.0558104
0.00167508, 0.0558104
0.00167508, 0.0558104
0.00167508, 0.0558104
0.00185347, 0.0617533
0.00185347, 0.0617533
0.00185347, 0.0617533
0.00185347, 0.0617533
0.00185347, 0.0617533
0.00202937, 0.067612
0.00202937, 0.067612
0.00202937, 0.067612
0.00202937, 0.067612
0.00202937, 0.067612
0.00220985, 0.0736236
0.00220985, 0.0736236
0.00220985, 0.0736236
0.00220985, 0.0736236
0.00220985, 0.0736236
0.00238639, 0.0795054
0.00238639, 0.0795054
0.00238639, 0.0795054
0.00238639, 0.0795054
0.00238639, 0.0795054
0.00256106, 0.0853241
0.00256106, 0.0853241
